loggingTime(txt),loggingSample(N),identifierForVendor(txt),deviceID(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),IP_en0(txt),IP_pdp_ip0(txt),deviceOrientation(Z),batteryState(R),batteryLevel(Z),avAudioRecorderPeakPower(dB),avAudioRecorderAveragePower(dB),label(N)
2019-12-21 12:09:15.654 -0500,717,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948155.000184,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.306126943562219,4.784773940933968,-9999,1576948155.643856,0.7529792785644531,38.12534332275391,-66.76590728759766,17.41291618347168,23.28737258911133,21.8068962097168,150803.8207025,-0.0770721435546875,-0.117828369140625,-0.9873199462890625,150803.7957895,-0.002882871776819229,-0.009089368395507336,0.003607784397900105,150803.8218845,21.13609313964844,-80.79420471191406,-13.92477416992188,150803.7758765,0.4040871841629913,-0.07692976424043758,0.1181385163824233,-0.000121397664770484,0.001218870747834444,0.001917025540024042,-6.443262100219727e-05,0.003034427762031555,0.00252997875213623,XArbitraryCorrectedZVertical,0.06549472895496758,-0.02576957552984216,0.197949569900095,0.9776821643917322,-0.07631821930408478,-0.1178639009594917,-0.9900927543640137,0.9165306091308594,37.87424468994141,-66.96669006347656,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150800.986258,0,0.8138351,101.5748,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:09:15.714 -0500,718,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948155.000184,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.306126943562219,4.784773940933968,-9999,1576948155.693623,0.7131214141845703,37.99816131591797,-67.15908050537109,17.41440010070801,23.28885650634766,21.81747627258301,150803.8804389167,-0.0768280029296875,-0.1169891357421875,-0.9881744384765625,150803.8555259167,-0.002448776504024863,-0.006327138282358646,0.004785966593772173,150803.8820889167,21.10943603515625,-80.61778259277344,-13.93630981445312,150803.8356119167,0.404074608015266,-0.07693503484183996,0.1181310401219287,-0.001494592754170299,0.0007526138797402382,-0.001092218793928623,0.0007038861513137817,0.003850787878036499,0.002637267112731934,XArbitraryCorrectedZVertical,0.06549144410752641,-0.02577332041575718,0.1979434504864513,0.9776834323662462,-0.076323501765728,-0.1178564801812172,-0.9900932312011719,0.7128067016601562,37.93165588378906,-67.09065246582031,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150800.986258,0,0.8138351,101.5748,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:09:15.773 -0500,719,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948155.000184,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.306126943562219,4.784773940933968,-9999,1576948155.743497,0.7246532440185547,38.00330352783203,-67.15537261962891,17.41365814208984,23.28811454772949,21.81668853759766,150803.9401789167,-0.07733154296875,-0.11700439453125,-0.9871063232421875,150803.9152649167,-0.001048486563377082,-0.009520001709461212,0.004731371998786926,150803.9423029167,21.18168640136719,-80.999755859375,-13.95956420898438,150803.8953519167,0.4040597803474241,-0.07696996925030949,0.1181549936981865,-0.005506981629878283,0.0001113256439566612,0.002142388839274645,0.00141037255525589,0.003798767924308777,0.002814769744873047,XArbitraryCorrectedZVertical,0.06550640943914887,-0.02578845945072593,0.197934466700169,0.9776838436036597,-0.07635787129402161,-0.1178802698850632,-0.9900877475738525,0.7303180694580078,38.06577301025391,-67.17738342285156,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150800.986258,0,0.8138351,101.5748,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:09:15.833 -0500,720,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948155.000184,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.306126943562219,4.784773940933968,-9999,1576948155.793325,0.8729591369628906,37.89505767822266,-67.16648864746094,17.41370010375977,23.28815650939941,21.82827568054199,150803.9999179167,-0.0783233642578125,-0.1181182861328125,-0.987701416015625,150803.9750049167,-0.004362524021416903,-0.008725847117602825,0.004510063212364912,150804.0025099167,21.28184509277344,-80.90391540527344,-13.97969055175781,150803.9550919167,0.404059793764218,-0.07698737136403061,0.1181770880390739,8.23379959911108e-05,0.0008313171565532684,-0.001342910341918468,0.001015752553939819,0.003668561577796936,0.002658188343048096,XArbitraryCorrectedZVertical,0.06551892050908741,-0.0257947301013331,0.1979333522544477,0.9776830910463999,-0.07637490332126617,-0.1179022043943405,-0.9900838136672974,0.8729591369628906,37.89505767822266,-67.16648864746094,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150800.986258,0,0.8138351,101.5748,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:09:15.893 -0500,721,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948155.000184,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.306126943562219,4.784773940933968,-9999,1576948155.843023,0.8302421569824219,37.86545562744141,-67.18576049804688,17.41298675537109,23.28744316101074,21.83285903930664,150804.0596579167,-0.0781097412109375,-0.1169891357421875,-0.9888916015625,150804.0347449167,-0.001962217036634684,-0.009500826708972454,0.003385410411283374,150804.0627149167,21.24874877929688,-80.88897705078125,-14.01226806640625,150804.0148319167,0.4040695995891893,-0.07693357689990674,0.1181491084689318,-0.0002783362288028002,0.0001207161694765091,-0.0006247395649552345,0.0003664940595626831,0.003182381391525269,0.00236058235168457,XArbitraryCorrectedZVertical,0.06550005645087995,-0.02577094330021698,0.1979405957860776,0.9776835385231333,-0.07632189244031906,-0.1178744211792946,-0.9900912046432495,0.7894325256347656,38.02606201171875,-67.32701873779297,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150800.986258,0,0.8138351,101.5748,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:09:15.953 -0500,722,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948155.000184,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.306126943562219,4.784773940933968,-9999,1576948155.942722,0.8838653564453125,37.96939849853516,-67.24742126464844,17.41208839416504,23.28654479980469,21.81705474853516,150804.1193979167,-0.0779266357421875,-0.116912841796875,-0.9882659912109375,150804.0944849167,-0.003171025775372982,-0.0130753219127655,0.006538060493767262,150804.0928159167,21.19235229492188,-81.01866149902344,-13.90397644042969,150804.0745709167,0.4040696338723206,-0.07694772074473802,0.1181395834581062,-0.002399187069386244,-0.00147181935608387,0.001405165996402502,0.00131167471408844,0.003554195165634155,0.00307774543762207,XArbitraryCorrectedZVertical,0.06549680529314457,-0.02577882016031178,0.1979403859435219,0.9776835849064759,-0.07633598148822784,-0.1178649663925171,-0.9900912642478943,0.8189220428466797,38.07581329345703,-67.04693603515625,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150800.986258,0,0.8138351,101.5748,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:09:16.013 -0500,723,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948155.000184,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.306126943562219,4.784773940933968,-9999,1576948155.992582,0.7674312591552734,38.05887603759766,-67.17352294921875,17.41075897216797,23.28521537780762,21.80828857421875,150804.1791379167,-0.0769195556640625,-0.116790771484375,-0.98760986328125,150804.1542239167,-0.00299179507419467,-0.006783603690564632,0.004445881117135286,150804.1530129167,21.17909240722656,-80.70933532714844,-13.92552185058594,150804.1343109167,0.4041083860499705,-0.07696212201321159,0.1181666561881744,-0.002127242740243673,0.0001784218475222588,-0.0008989002089947462,0.000730857253074646,0.003657892346382141,0.002829253673553467,XArbitraryCorrectedZVertical,0.06551194940644653,-0.02578185111711237,0.1979581821254381,0.9776789232573835,-0.07634999603033066,-0.1178918480873108,-0.9900869727134705,0.8538303375244141,37.94803619384766,-67.10205841064453,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150800.986258,0,0.8138351,101.5748,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:09:16.072 -0500,724,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948155.000184,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.306126943562219,4.784773940933968,-9999,1576948156.042338,0.9157161712646484,37.76442718505859,-67.19132232666016,17.41106033325195,23.2855167388916,21.84490013122559,150804.2388779167,-0.0773162841796875,-0.11712646484375,-0.98712158203125,150804.2139639167,-0.004167048260569572,-0.008757805451750755,0.00222480483353138,150804.2132119167,21.40635681152344,-80.80354309082031,-13.90055847167969,150804.1940509167,0.4041117591885553,-0.07695545707476852,0.1181514578133267,2.538575790822506e-05,-0.0007529789581894875,0.0002119923010468483,0.001166746020317078,0.003764525055885315,0.001855015754699707,XArbitraryCorrectedZVertical,0.06550390820230613,-0.02578002070007521,0.1979604197002148,0.9776790889521049,-0.07634353637695312,-0.1178767532110214,-0.9900892376899719,0.8121242523193359,37.84268188476562,-67.24006652832031,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150800.986258,0,0.8138351,101.5748,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:09:16.132 -0500,725,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948155.000184,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.306126943562219,4.784773940933968,-9999,1576948156.091978,0.8702869415283203,38.02131652832031,-67.17191314697266,17.40993690490723,23.28439331054688,21.81212997436523,150804.2986169167,-0.077239990234375,-0.116943359375,-0.9880218505859375,150804.2737039167,-0.002837864449247718,-0.01161111611872911,0.004788097459822893,150804.2734149167,21.23701477050781,-80.81723022460938,-13.94764709472656,150804.2537909167,0.4041267599208109,-0.07691348690220891,0.1181089650888073,-0.0004616170190274715,-0.001014561392366886,0.001221742480993271,0.0007279887795448303,0.004087649285793304,0.003023087978363037,XArbitraryCorrectedZVertical,0.06547920130499459,-0.02576331335077848,0.1979701937434839,0.9776791125313241,-0.07630236446857452,-0.117834560573101,-0.9900974631309509,0.8702869415283203,38.02131652832031,-67.17191314697266,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150800.986258,0,0.8138351,101.5748,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:09:16.191 -0500,726,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948156.000144,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.306294689534391,4.784658029446359,-9999,1576948156.141913,0.84869384765625,37.86957550048828,-67.07076263427734,17.40972137451172,23.28417778015137,21.8344898223877,150804.3583569167,-0.077789306640625,-0.1170196533203125,-0.9879608154296875,150804.3334439167,-0.002002697205170989,-0.008216917514801025,0.004836034029722214,150804.3336179167,21.09674072265625,-80.84626770019531,-13.81288146972656,150804.3135309167,0.4041179202107849,-0.07695796156085663,0.1181141216151873,0.0008719563484191895,0.0003204513341188431,-0.00262239295989275,0.0008949488401412964,0.002856865525245667,0.002774834632873535,XArbitraryCorrectedZVertical,0.06548600187926394,-0.02578482187565213,0.197964274500022,0.9776793712285786,-0.07634635269641876,-0.1178396791219711,-0.990093469619751,0.7896633148193359,37.94846343994141,-67.17684173583984,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150800.986258,0,0.8138351,101.5748,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:09:16.251 -0500,727,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948156.000144,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.306294689534391,4.784658029446359,-9999,1576948156.241302,0.8435401916503906,38.02680969238281,-67.00347900390625,17.41157150268555,23.2860279083252,21.81464958190918,150804.4180969167,-0.078216552734375,-0.116912841796875,-0.9882659912109375,150804.3931839167,-0.004136954434216022,-0.008036887273192406,0.004264520015567541,150804.3938169167,21.074462890625,-80.93423461914062,-13.71113586425781,150804.3732699167,0.4040923718812699,-0.0770064706421896,0.1181180704594691,0.0004978415090590715,0.001262424513697624,-0.001703440910205245,0.001127064228057861,0.003593273460865021,0.002801120281219482,XArbitraryCorrectedZVertical,0.06549240790619842,-0.02580897199045039,0.1979501126143766,0.9776810963295643,-0.07639434933662415,-0.1178435981273651,-0.9900892972946167,0.7817916870117188,37.97207641601562,-67.28473663330078,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150800.986258,0,0.8138351,101.5748,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:09:16.311 -0500,728,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948156.000144,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.306294689534391,4.784658029446359,-9999,1576948156.291012,0.7717475891113281,38.0400390625,-67.29092407226562,17.41255569458008,23.28701210021973,21.80888366699219,150804.4778369167,-0.0773468017578125,-0.1173858642578125,-0.9871368408203125,150804.4529229167,-0.002843457041308284,-0.009800964966416359,0.001923068659380078,150804.4540189167,21.20552062988281,-80.72280883789062,-14.07991027832031,150804.4330099167,0.4040921504179143,-0.07698851722234062,0.1181389356811414,0.001723516965284944,-0.0004459433257579803,-0.00155705981887877,0.00168851763010025,0.0039500892162323,0.00322723388671875,XArbitraryCorrectedZVertical,0.06550081414542891,-0.02579809130756675,0.1979500662311737,0.9776808864869528,-0.07637638598680496,-0.1178643181920052,-0.9900882244110107,0.8346157073974609,37.93041229248047,-67.30889129638672,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150800.986258,0,0.8138351,101.5748,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:09:16.371 -0500,729,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948156.000144,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.306294689534391,4.784658029446359,-9999,1576948156.340786,0.8907070159912109,37.77015686035156,-67.19578552246094,17.41465759277344,23.28911399841309,21.84456634521484,150804.5375759167,-0.0755615234375,-0.117462158203125,-0.98980712890625,150804.5126629167,-0.003684749593958259,-0.009090700186789036,0.003507116809487343,150804.5142209167,21.22221374511719,-81.02394104003906,-13.89450073242188,150804.4927499167,0.4040558099146181,-0.07700161125027222,0.118146811877504,-0.001164541114121675,-0.002121687866747379,-0.002205264288932085,-0.0005718916654586792,0.003423996269702911,0.001607835292816162,XArbitraryCorrectedZVertical,0.06550548878874264,-0.02580488537367454,0.1979316799625482,0.9776841040421188,-0.07638927549123764,-0.1178721413016319,-0.9900862574577332,0.8560390472412109,37.89145660400391,-67.33855438232422,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150800.986258,0,0.8138351,101.5748,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:09:16.430 -0500,730,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948156.000144,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.306294689534391,4.784658029446359,-9999,1576948156.390744,0.8027076721191406,38.07056427001953,-66.96012878417969,17.41403388977051,23.28849029541016,21.81031799316406,150804.5973159167,-0.0787811279296875,-0.11505126953125,-0.9889984130859375,150804.5724029167,-0.001606418751180172,-0.007155381143093109,0.004001665860414505,150804.5744259167,21.07118225097656,-80.71626281738281,-13.90798950195312,150804.5524899167,0.4040565948519824,-0.07696428732690794,0.1181196009091562,-0.0004216043744236231,-0.005429049022495747,0.001002875156700611,0.0005044937133789062,0.004845961928367615,0.003384053707122803,XArbitraryCorrectedZVertical,0.06548852045907123,-0.02578936768204719,0.1979339703688374,0.9776851215086625,-0.0763525664806366,-0.1178451180458069,-0.9900923371315002,0.8027076721191406,38.07056427001953,-66.96012878417969,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150801.989681,0,0.7609882,101.5754,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:09:16.490 -0500,731,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948156.000144,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.306294689534391,4.784658029446359,-9999,1576948156.440554,0.8247833251953125,37.89967346191406,-67.25035095214844,17.41507911682129,23.28953552246094,21.82761001586914,150804.6570559167,-0.0771331787109375,-0.1174468994140625,-0.9858856201171875,150804.6321429167,-0.002740659052506089,-0.01527296286076307,0.004960403777658939,150804.6346309167,21.17892456054688,-80.7647705078125,-13.86825561523438,150804.6122289167,0.4040396729115948,-0.07693687461001558,0.118129165240396,0.0007544474210590124,0.003093010745942593,0.0003211149014532566,0.0008886680006980896,0.003573909401893616,0.001370906829833984,XArbitraryCorrectedZVertical,0.06549025709179013,-0.02577555346197554,0.19792635130051,0.9776869579899782,-0.07632534205913544,-0.117854617536068,-0.9900932908058167,0.8085765838623047,37.91200256347656,-67.06089019775391,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150801.989681,0,0.7609882,101.5754,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:09:16.550 -0500,732,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948156.000144,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.306294689534391,4.784658029446359,-9999,1576948156.540235,0.8780078887939453,37.86808013916016,-67.08770751953125,17.41569137573242,23.29014778137207,21.83359146118164,150804.7167959167,-0.0768585205078125,-0.1161956787109375,-0.9894866943359375,150804.6918819167,-0.004086087923496962,-0.004846953321248293,0.002536128275096416,150804.6948329167,21.36666870117188,-80.86457824707031,-13.66122436523438,150804.6719689167,0.4040341237946237,-0.07699647133052075,0.1181490186762877,0.001547886990010738,-0.004699071869254112,-0.0002825683914124966,0.001406505703926086,0.00391446053981781,0.001669049263000488,XArbitraryCorrectedZVertical,0.06550577998036615,-0.02580285973816225,0.1979211970159436,0.9776862349433358,-0.07638416439294815,-0.1178743317723274,-0.9900864362716675,0.8039379119873047,37.96142578125,-67.06659698486328,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150801.989681,0,0.7609882,101.5754,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:09:16.610 -0500,733,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948156.000144,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.306294689534391,4.784658029446359,-9999,1576948156.589717,0.7763385772705078,38.05061340332031,-67.04942321777344,17.41426658630371,23.28872299194336,21.81166839599609,150804.7765349167,-0.076629638671875,-0.116851806640625,-0.9872589111328125,150804.7516219167,-0.002941993996500969,-0.0107876667752862,0.003433080855756998,150804.7550349167,21.15011596679688,-80.75691223144531,-13.8846435546875,150804.7317089167,0.4040442762418403,-0.07698799099378818,0.1181443031425387,0.0006335086654871702,-0.001939539797604084,-0.0003777765668928623,2.468377351760864e-05,0.004184335470199585,0.002890944480895996,XArbitraryCorrectedZVertical,0.06550277001812492,-0.02579885882573064,0.1979265574243941,0.9776854394852044,-0.076375812292099,-0.1178696528077126,-0.990087628364563,0.8066558837890625,38.05227661132812,-67.03221130371094,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150801.989681,0,0.7609882,101.5754,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:09:16.671 -0500,734,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948156.000144,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.306294689534391,4.784658029446359,-9999,1576948156.639496,0.7748489379882812,38.01670074462891,-66.95860290527344,17.41389274597168,23.28834915161133,21.8177375793457,150804.8362750417,-0.077728271484375,-0.1163482666015625,-0.9875640869140625,150804.8113619167,-0.004835767671465874,-0.01100711058825254,0.005315669346600771,150804.8152319167,21.226318359375,-80.76649475097656,-13.747314453125,150804.7914489167,0.4040567313229543,-0.07695207894199002,0.1181462928352224,0.001051362371072173,-0.002185212448239326,0.002265969291329384,0.0008122846484184265,0.004232078790664673,0.002588331699371338,XArbitraryCorrectedZVertical,0.06550034557293118,-0.02578069423710327,0.1979337664801601,0.9776846586642851,-0.07634023576974869,-0.1178716272115707,-0.9900901317596436,0.7842140197753906,38.0943603515625,-67.01403045654297,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150801.989681,0,0.7609882,101.5754,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:09:16.729 -0500,735,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948156.000144,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.306294689534391,4.784658029446359,-9999,1576948156.689403,0.798065185546875,38.14321899414062,-67.01953125,17.41216468811035,23.28662109375,21.7993221282959,150804.8960150417,-0.077545166015625,-0.1167144775390625,-0.9873809814453125,150804.8711020417,-0.002291916403919458,-0.005979329347610474,0.004856806714087725,150804.8754330417,21.27113342285156,-81.01785278320312,-13.70845031738281,150804.8511880417,0.4040900426419192,-0.07694954293170042,0.1181777321512595,0.002409770153462887,0.002069014124572277,-0.0003495565615594387,0.0003821775317192078,0.00371464341878891,0.002950966358184814,XArbitraryCorrectedZVertical,0.06551588248002117,-0.02577518191767361,0.1979493655169463,0.9776805503905093,-0.07633744180202484,-0.1179028451442719,-0.9900866150856018,0.798065185546875,38.14321899414062,-67.01953125,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150801.989681,0,0.7609882,101.5754,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:09:16.789 -0500,736,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948156.000144,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.306294689534391,4.784658029446359,-9999,1576948156.739139,0.7925052642822266,37.93521881103516,-66.78185272216797,17.41262054443359,23.28707695007324,21.83121109008789,150804.9557550417,-0.07720947265625,-0.1175079345703125,-0.9866180419921875,150804.9308410417,-0.003062102710828185,-0.007190268486738205,0.004081827122718096,150804.9356330417,21.00643920898438,-80.63153076171875,-13.67381286621094,150804.9109280417,0.4040756329484948,-0.07692683027052662,0.1181815850869173,0.0006723857950419188,0.0005443636327981949,-0.0006601074710488319,0.001061052083969116,0.002848774194717407,0.001899421215057373,XArbitraryCorrectedZVertical,0.06551532722971025,-0.02576416116696848,0.1979429623442786,0.9776822196943252,-0.07631491869688034,-0.1179066747426987,-0.9900879263877869,0.71722412109375,38.08304595947266,-66.8218994140625,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150801.989681,0,0.7609882,101.5754,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:09:16.852 -0500,737,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948156.000144,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.306294689534391,4.784658029446359,-9999,1576948156.838606,0.6738662719726562,37.95178985595703,-66.83164978027344,17.41398620605469,23.28844261169434,21.83008003234863,150805.0154950417,-0.077301025390625,-0.1170806884765625,-0.9863433837890625,150804.9905810417,-0.004049602895975113,-0.009881925769150257,0.004630171693861485,150804.9958370417,21.17652893066406,-80.77033996582031,-13.381591796875,150804.9706680417,0.4040564581917498,-0.07691951008990749,0.1181843163316356,0.0001414013095200062,1.20457261800766e-05,0.0004432485438883305,-0.0001060515642166138,0.003629714250564575,0.00231170654296875,XArbitraryCorrectedZVertical,0.06551568525526713,-0.02576093449921574,0.1979337508544445,0.9776842049976303,-0.07630764693021774,-0.1179093867540359,-0.990088164806366,0.6894130706787109,38.00119018554688,-66.92321014404297,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150801.989681,0,0.7609882,101.5754,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:09:16.908 -0500,738,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948156.000144,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.306294689534391,4.784658029446359,-9999,1576948156.888423,0.7428970336914062,37.86106872558594,-66.84874725341797,17.41196250915527,23.28641891479492,21.8408203125,150805.0752340417,-0.0780792236328125,-0.11724853515625,-0.9869232177734375,150805.0503210417,-0.00307675008662045,-0.007554056588560343,0.004829908721148968,150805.0560420417,21.13275146484375,-81.00608825683594,-13.64241027832031,150805.0304080417,0.404078323523731,-0.07694678111822448,0.1181877317704802,0.0005577453412115574,0.002551935147494078,0.0002944860607385635,0.00102011114358902,0.00448763370513916,0.001973450183868408,XArbitraryCorrectedZVertical,0.06552033545775629,-0.02577320379621086,0.1979434651236181,0.9776815837187804,-0.07633461803197861,-0.1179127767682076,-0.9900856614112854,0.7648391723632812,38.11895751953125,-66.93072509765625,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150801.989681,0,0.7609882,101.5754,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
